parcel_id,county,just_value,building_value,land_value,year_built,land_sqft,sale_date,target,property_age,land_building_ratio,building_value_pct,land_value_pct,value_per_sqft,value_category,age_category,is_top_county
124525P4027004340,LEE,638008.0,536263.0,101745.0,2015,,2025-04-01,1,10,0.189729312428207,0.8405257606083927,0.15947267201559853,45.272963798175205,high,recent,1
214324C3009350200,LEE,329937.0,212042.0,117895.0,2020,,2025-04-01,1,5,0.5559957178496814,0.642672259636659,0.357324709490874,45.272963798175205,medium,new,1
22462512000000320,LEE,263267.0,204319.0,58948.0,2008,,2025-04-01,1,17,0.2885082223962412,0.7760874849962776,0.2239087165929775,45.272963798175205,medium,moderate,1
054826B4015000290,LEE,1867361.0,1423236.0,444125.0,2012,,2025-04-01,1,13,0.312052736121953,0.7621639510710831,0.23783551341411038,45.272963798175205,luxury,moderate,1
204423C3009250250,LEE,422974.0,351106.0,71868.0,2013,,2025-04-01,1,12,0.20468973845579838,0.8300868845676458,0.16991075122643182,45.272963798175205,medium,moderate,1
354625E4360000510,LEE,376602.0,308772.0,67830.0,2015,,2025-04-01,1,10,0.21967594316860606,0.8198872552794322,0.18011008940449227,45.272963798175205,medium,recent,1
134525P4008001410,LEE,870372.0,753284.0,117088.0,2019,,2025-04-01,1,6,0.1554365213697339,0.8654726192103845,0.1345262318569165,45.272963798175205,high,recent,1
114725E3340000370,LEE,703729.0,480859.0,222870.0,2015,,2025-04-01,1,10,0.4634820945805432,0.6833004135108636,0.3166981654896054,45.272963798175205,high,recent,1
18452522000000730,LEE,491697.0,392859.0,98838.0,2016,,2025-04-01,1,9,0.2515858066486789,0.7989843359135079,0.2010136303177967,45.272963798175205,medium,recent,1
014826B3160072860,LEE,880270.0,710695.0,169575.0,2019,,2025-04-01,1,6,0.23860412891025137,0.8073593245716376,0.19263953941456666,45.272963798175205,high,recent,1
324425P4030000140,LEE,394610.0,320320.0,74290.0,2018,,2025-04-01,1,7,0.23192360163710776,0.8117361148067337,0.18826135105204872,45.272963798175205,medium,recent,1
124525P1400001169,LEE,517517.0,416579.0,100938.0,2019,,2025-04-01,1,6,0.24230159873253637,0.8049555764243949,0.19504249127566578,45.272963798175205,high,recent,1
194425P3009160130,LEE,315353.0,210593.0,104760.0,2007,,2025-04-01,1,18,0.49745006980255846,0.6677987277789404,0.3321981011815293,45.272963798175205,medium,moderate,1
134525P23600L0110,LEE,518926.0,429293.0,89633.0,2020,,2025-04-01,1,5,0.2087916439549586,0.827270502402072,0.17272757054460455,45.272963798175205,high,new,1
024826B2080002280,LEE,415037.0,331864.0,83173.0,2021,,2025-04-01,1,4,0.2506229942898468,0.7995990728559794,0.20039851772608774,45.272963798175205,medium,new,1
194626L2080000560,LEE,719230.0,554678.0,164552.0,2019,,2025-04-01,1,6,0.29666167278732386,0.7712098060289393,0.22878880359717532,45.272963798175205,high,recent,1
154427L2090330220,LEE,394228.0,353530.0,40698.0,2019,,2025-04-01,1,6,0.1151186176035482,0.8967630488878292,0.10323441451542124,45.272963798175205,medium,recent,1
014826B1220184460,LEE,845960.0,676385.0,169575.0,2020,,2025-04-01,1,5,0.25070743628638087,0.7995463147828328,0.2004525031295769,45.272963798175205,high,new,1
164325L30500I0520,LEE,347466.0,282866.0,64600.0,2021,,2025-04-01,1,4,0.22837587983045035,0.8140801860320549,0.1859169359967997,45.272963798175205,medium,new,1
124625L3220005320,LEE,715283.0,479969.0,235314.0,2022,,2025-04-01,1,3,0.4902681417588599,0.6710187841472758,0.32897981780663343,45.272963798175205,high,new,1
244427L305018012B,LEE,275446.0,264948.0,10498.0,2024,,2025-04-01,1,1,0.03962271984419643,0.9618837743740175,0.03811259516349788,45.272963798175205,medium,new,1
134523C4001470360,LEE,1011176.0,414030.0,597146.0,1978,,2025-04-01,1,47,1.4422736461762524,0.4094535378079209,0.5905454732455346,45.272963798175205,luxury,very_old,1
194423C2000040000,LEE,1770960.0,10.0,1770950.0,1972,,2025-04-01,1,53,160995.45454545456,5.64665173315505e-06,0.9999937886830935,45.272963798175205,luxury,very_old,1
1120070000290,LEON,160508.0,135508.0,25000.0,1973,2178.0,2025-04-01,1,52,0.18448959109727028,0.844239263841903,0.15575450597785795,73.66131252868288,medium-low,very_old,0
1127202060000,LEON,665559.0,389078.0,276481.0,1987,40510.0,2025-04-01,1,38,0.7106037591337492,0.5845874151090811,0.41541108239677865,16.429093332675077,high,old,0
1 32 44 22 010 0051-007.0,HENDRY,98571.0,63691.0,34880.0,1999,47480.0,2025-04-01,1,26,0.5476354958236513,0.6461368339893682,0.3538530211419064,2.0760093511088646,low,old,1
03236-028-000,ALACHUA,131948.0,97148.0,34800.0,2006,8712.0,2025-04-01,1,19,0.358212642435846,0.7362541588037802,0.2637382625105154,15.143808102834845,medium-low,moderate,1
1 34 43 14 020 0000-021.0,HENDRY,140491.0,110491.0,30000.0,1990,23087.0,2025-04-01,1,35,0.27151286971002425,0.7864575918913532,0.2135352902656379,6.0850225225225225,medium-low,old,1
1 34 43 14 020 0000-027.0,HENDRY,118492.0,88492.0,30000.0,2007,34412.0,2025-04-01,1,18,0.33900986518707693,0.7468120479690783,0.2531795127138312,3.4432336616976142,medium-low,moderate,1
1 34 43 14 A00 0069.0200,HENDRY,263698.0,86713.0,176985.0,2006,216929.0,2025-04-01,1,19,2.0410199045136888,0.3288332530650476,0.6711629547324791,1.215590282579634,medium,moderate,1
1 34 43 21 010 000P-016.0,HENDRY,68662.0,57662.0,11000.0,1964,4792.0,2025-04-01,1,61,0.19076357456254445,0.8397827068435694,0.16020272927195142,14.325474650532026,low,very_old,1
1 34 43 21 010 000P-018.0,HENDRY,63083.0,54173.0,8910.0,1985,5001.0,2025-04-01,1,40,0.16447004097906745,0.8587438970261873,0.14124025109377972,12.61155537784886,low,old,1
1 34 43 21 010 000S-011.1,HENDRY,98243.0,80368.0,17875.0,1965,7841.0,2025-04-01,1,60,0.2224116263733529,0.8180448678799723,0.18194495338137698,12.527799030859475,low,very_old,1
1 34 43 21 010 000T-003.0,HENDRY,192881.0,176381.0,16500.0,1968,7405.0,2025-04-01,1,57,0.09354696057420825,0.9144502856668845,0.08554452981615703,26.04388333783419,medium-low,very_old,1
1 34 43 21 020 0003-007.0,HENDRY,70261.0,51836.0,18425.0,2001,6534.0,2025-04-01,1,24,0.3554410941991242,0.7377529816970767,0.26223278585864335,10.751491966335118,low,old,1
1 34 43 21 030 0007-004.0,HENDRY,78639.0,60907.0,17732.0,2008,6970.0,2025-04-01,1,17,0.29112760228541407,0.7745040691759919,0.22548321464903356,11.280877922823125,low,moderate,1
1 34 43 23 A00 0031.0100,HENDRY,152907.0,120822.0,32085.0,1930,26136.0,2025-04-01,1,95,0.26555374390637543,0.7901614042430742,0.20983205587673634,5.850212342656005,medium-low,very_old,1
3 34 43 01 010 0441-013.0,HENDRY,207177.0,154527.0,52650.0,1973,11326.0,2025-04-01,1,52,0.34071495133568025,0.745865873789688,0.25412929944299106,18.290544716164916,medium-low,very_old,1
4 29 43 10 020 2039-019.0,HENDRY,187878.0,168378.0,19500.0,2006,10019.0,2025-04-01,1,19,0.11581016635091074,0.896204472027209,0.1037902053981552,18.750299401197605,medium-low,moderate,1
4 29 43 10 070 2209-028.0,HENDRY,323739.0,304739.0,19000.0,2022,16553.0,2025-04-01,1,3,0.06234823127912319,0.9413078396243899,0.05868907147711126,19.556542225444,medium,new,1
C01332805000900090,HIGHLANDS,162160.0,154660.0,7500.0,2003,10200.0,2025-04-01,1,22,0.04849315599924997,0.9537435018284298,0.0462503314607088,15.89648073718263,medium-low,old,1
C09332802000000210,HIGHLANDS,183506.0,110706.0,72800.0,1956,18810.0,2025-04-01,1,69,0.6575916608705863,0.603279438931485,0.3967151116851128,9.755249588007016,medium-low,very_old,1
A15332813000000190,HIGHLANDS,172577.0,158591.0,13986.0,1959,39899.0,2025-04-01,1,66,0.0881885593220339,0.9189525895537091,0.08104161596495497,4.325238095238095,medium-low,very_old,1
C01342803000000230,HIGHLANDS,57392.0,38180.0,19212.0,1973,21644.0,2025-04-01,1,52,0.5031822110473796,0.6652379210008189,0.3347446552715488,2.6515130515130516,low,very_old,1
C04342802002500220,HIGHLANDS,224291.0,205791.0,18500.0,1981,10120.0,2025-04-01,1,44,0.0898965946198103,0.9175137766839655,0.08248176484225919,22.16095247505187,medium-low,very_old,1
C04342805005400010,HIGHLANDS,185232.0,158832.0,26400.0,1988,14864.0,2025-04-01,1,37,0.16621231104367482,0.8574714008842916,0.1425232005096284,12.460948536831483,medium-low,old,1
C04342805005800330,HIGHLANDS,146740.0,124740.0,22000.0,1987,10000.0,2025-04-01,1,38,0.17636542916923867,0.8500691694890998,0.14992401578291004,14.672532746725327,medium-low,old,1
C10342802000002570,HIGHLANDS,303116.0,279116.0,24000.0,1974,20001.0,2025-04-01,1,51,0.0859854469631015,0.9208193535829399,0.07917734736092004,15.154284571542846,medium,very_old,1
C10342803000005900,HIGHLANDS,193467.0,180417.0,13050.0,1980,12160.0,2025-04-01,1,45,0.07233202895498232,0.9325418157007878,0.06745301548576509,15.908806841542637,medium-low,very_old,1
C103428080P070G050,HIGHLANDS,107937.0,101937.0,6000.0,1987,1049.0,2025-04-01,1,38,0.05885930663736781,0.9444032685430525,0.055587466879134316,102.79714285714286,medium-low,old,1
C13342803029300130,HIGHLANDS,190824.0,175374.0,15450.0,2006,8763.0,2025-04-01,1,19,0.08809693513898788,0.9190305253504519,0.08096423424603695,21.773619351894112,medium-low,moderate,1
C22342801001700010,HIGHLANDS,215008.0,191758.0,23250.0,1977,11908.0,2025-04-01,1,48,0.1212459389129063,0.8918603407299229,0.10813500830197806,18.054244688890755,medium-low,very_old,1
C22342802004500130,HIGHLANDS,226820.0,204820.0,22000.0,1983,11178.0,2025-04-01,1,42,0.10741086119099116,0.9030028083819399,0.096992782855203,20.289829143930586,medium-low,very_old,1
C23342803000I00080,HIGHLANDS,221898.0,199358.0,22540.0,1989,11258.0,2025-04-01,1,36,0.1130623648794386,0.8984177486153611,0.10157774482985503,19.70849986677325,medium-low,old,1
S2334281100000006A,HIGHLANDS,189545.0,183545.0,6000.0,2007,2237.0,2025-04-01,1,18,0.03268935307770259,0.9683401390691442,0.03165458516666139,84.69392314566578,medium-low,moderate,1
C35342803000000020,HIGHLANDS,63960.0,41460.0,22500.0,1973,39297.0,2025-04-01,1,52,0.5426786618750151,0.6482075014461938,0.35177686402651615,1.6275637437019697,low,very_old,1
C35342803000000140,HIGHLANDS,63737.0,45970.0,17767.0,1972,13869.0,2025-04-01,1,53,0.38648278262382807,0.721233800872321,0.27875050989990274,4.595313626532084,low,very_old,1
S36342805000900240,HIGHLANDS,176204.0,140204.0,36000.0,1971,11250.0,2025-04-01,1,54,0.2567668770728576,0.7956868420305894,0.20430748276155614,15.661185672384677,medium-low,very_old,1
C01352803002200110,HIGHLANDS,165443.0,144724.0,20719.0,1986,10632.0,2025-04-01,1,39,0.14316116773190535,0.8747612485191364,0.12523270713957593,15.5593905765071,medium-low,old,1
C0935280700000036D,HIGHLANDS,208593.0,189187.0,19406.0,1996,8629.0,2025-04-01,1,29,0.10257521618707317,0.9069628081344622,0.09303239786379282,24.170683661645423,medium-low,old,1
C22352802000C00261,HIGHLANDS,235834.0,216834.0,19000.0,2011,43560.0,2025-04-01,1,14,0.08762423040560795,0.9194309580851019,0.08056480166217907,5.413879387525539,medium-low,moderate,1
C24352807000500090,HIGHLANDS,433505.0,411665.0,21840.0,2024,45269.0,2025-04-01,1,1,0.053052717494279346,0.9496177676894899,0.050379925537362806,9.575988513364258,medium,new,1
C11362801200000060,HIGHLANDS,364289.0,343956.0,20333.0,2023,103952.0,2025-04-01,1,2,0.05911494750797338,0.9441818331549041,0.055815421779351615,3.5043625484594,medium,new,1
C24362801000000111,HIGHLANDS,176909.0,126909.0,50000.0,1986,109087.0,2025-04-01,1,39,0.3939799858167205,0.7173647617432592,0.28262958566502744,1.621709078908771,medium-low,old,1
C283329010A0B00000,HIGHLANDS,169757.0,160838.0,8919.0,2018,419720.0,2025-04-01,1,7,0.05545296849644676,0.947454611859235,0.05253949740218428,0.40445200502238393,medium-low,recent,1
S19342906024700020,HIGHLANDS,287065.0,268249.0,18816.0,1974,12083.0,2025-04-01,1,51,0.07014352283317801,0.9344506141444825,0.06554590233604815,23.75579278384641,medium,very_old,1
S20342906025400100,HIGHLANDS,216771.0,93571.0,123200.0,1950,48978.0,2025-04-01,1,75,1.316633180866071,0.43165630247448933,0.5683390843835919,4.425794728352968,medium-low,very_old,1
S20342907011200120,HIGHLANDS,109298.0,99298.0,10000.0,1925,7430.0,2025-04-01,1,100,0.10070594870038974,0.9084987053861426,0.09149214539931746,14.708383797604629,medium-low,very_old,1
S20342908011700130,HIGHLANDS,233531.0,208531.0,25000.0,1965,18469.0,2025-04-01,1,60,0.11988567701839525,0.8929440076734666,0.10705171025812309,12.643800757985924,medium-low,very_old,1
S20342915019300010,HIGHLANDS,159417.0,128915.0,30502.0,1975,23916.0,2025-04-01,1,50,0.23660367991560396,0.808660251665433,0.1913334755171938,6.665426265836016,medium-low,very_old,1
S29342907009401210,HIGHLANDS,177415.0,167415.0,10000.0,1967,1333.0,2025-04-01,1,58,0.0597314474124337,0.9436296613608693,0.05636470216891374,132.99475262368816,medium-low,very_old,1
C33342911000300060,HIGHLANDS,157120.0,151120.0,6000.0,1974,11363.0,2025-04-01,1,51,0.0397032841233184,0.9618065058139905,0.03818712966439877,13.826117564237945,medium-low,very_old,1
C05352904000000120,HIGHLANDS,134651.0,126651.0,8000.0,1970,7500.0,2025-04-01,1,55,0.06316520860310142,0.9405801621958827,0.05941241125271069,17.951073190241303,medium-low,very_old,1
C05352905000000140,HIGHLANDS,56034.0,37534.0,18500.0,1968,3991.0,2025-04-01,1,57,0.49287331823631275,0.6698313554028732,0.33015079860801283,14.036573146292586,low,very_old,1
C05352905000000170,HIGHLANDS,65596.0,47096.0,18500.0,1979,3991.0,2025-04-01,1,46,0.39280633586003355,0.7179596627894569,0.28202509261094255,16.43186372745491,low,very_old,1
C1835290200000005B,HIGHLANDS,71381.0,45531.0,25850.0,1972,42663.0,2025-04-01,1,53,0.5677325836774136,0.6378498781205346,0.36213611274551005,1.673096756047253,low,very_old,1
C28352902000100330,HIGHLANDS,120511.0,93011.0,27500.0,1986,6242.0,2025-04-01,1,39,0.2956607749537694,0.7717986590546999,0.2281930430164631,19.303379785359603,medium-low,old,1
C34352905000300080,HIGHLANDS,140293.0,129911.0,10382.0,1985,12095.0,2025-04-01,1,40,0.07991563519921177,0.9259911329066104,0.07400173920481275,11.598296957671957,medium-low,old,1
C10362901000D00400,HIGHLANDS,70784.0,60784.0,10000.0,1979,43620.0,2025-04-01,1,46,0.16451427161306242,0.8587130041675496,0.14127286854559581,1.6227046605992526,low,very_old,1
C14362906000000010,HIGHLANDS,190752.0,170964.0,19788.0,1986,21988.0,2025-04-01,1,39,0.11574298833094493,0.8962585123169754,0.10373624530151557,8.674882895993452,medium-low,old,1
C21332805000000040,HIGHLANDS,61460.0,55460.0,6000.0,1984,5156.0,2025-04-01,1,41,0.10818412938821875,0.9023608467158035,0.09762288280372919,11.917781656001551,low,very_old,1
C24372901000A00020,HIGHLANDS,437719.0,276469.0,161250.0,1985,17771.0,2025-04-01,1,40,0.5832459217998336,0.631611532486521,0.3683861829480033,24.629698401980644,medium,old,1
C223929A0001500000,HIGHLANDS,123336.0,110220.0,13116.0,1990,88847.0,2025-04-01,1,35,0.1189972872683064,0.8936491077292297,0.10634278440370691,1.3881685575364668,medium-low,old,1
C29392901000200520,HIGHLANDS,123895.0,100145.0,23750.0,2006,45148.0,2025-04-01,1,19,0.23715375551694526,0.8082988958481306,0.19169303286627495,2.7441360827482337,medium-low,moderate,1
C29392901000400120,HIGHLANDS,208983.0,161483.0,47500.0,1987,90000.0,2025-04-01,1,38,0.2941467885363256,0.7727050874708111,0.2272901274738736,2.3220075332496304,medium-low,old,1
C15353002000K00250,HIGHLANDS,209664.0,191164.0,18500.0,1980,21850.0,2025-04-01,1,45,0.09677503727146705,0.9117592349700713,0.08823599551665752,9.59516726923253,medium-low,very_old,1
C1535300500DD00030,HIGHLANDS,177429.0,159429.0,18000.0,1989,15000.0,2025-04-01,1,36,0.11290221413786615,0.8985459054274926,0.10144845854703263,11.827811479234718,medium-low,old,1
C15353005000W00010,HIGHLANDS,271423.0,235423.0,36000.0,1991,30153.0,2025-04-01,1,34,0.15291559059399212,0.867362502947418,0.13263381278000472,9.001227034555946,medium,old,1
C1535300600CC00010,HIGHLANDS,269910.0,254910.0,15000.0,1994,16148.0,2025-04-01,1,31,0.05884406714500355,0.9444224207238683,0.055573874351175015,16.713728404235557,medium,old,1
C293530A0000800000,HIGHLANDS,1591458.0,1550772.0,40686.0,1924,9061299.0,2025-04-01,1,101,0.026235948136832405,0.9744341513039293,0.02556522034183727,0.17563241477492192,luxury,very_old,1
C20363011002000260,HIGHLANDS,221711.0,207211.0,14500.0,2024,11250.0,2025-04-01,1,1,0.06997664227940467,0.9345953308796998,0.06540015876452335,19.70589280952804,medium-low,new,1
C29363005000000710,HIGHLANDS,158934.0,142059.0,16875.0,1976,9375.0,2025-04-01,1,49,0.11878783612558073,0.8938182275773114,0.10617548054236009,16.951151877133107,medium-low,very_old,1
C29363007000900150,HIGHLANDS,330134.0,312888.0,17246.0,1999,10682.0,2025-04-01,1,26,0.0551185883811831,0.9477577354718524,0.05223923546427976,30.90274267527848,medium,old,1
C30363001001000170,HIGHLANDS,333144.0,312544.0,20600.0,1995,32001.0,2025-04-01,1,30,0.06591050888672031,0.9381620615647841,0.06183493673925768,10.410099368789451,medium,old,1
C043730A0000200000,HIGHLANDS,360291.0,317931.0,42360.0,2009,153756.0,2025-04-01,1,16,0.13323603789489577,0.8824259211972512,0.1175713032762315,2.3432494130348536,medium,moderate,1
C22373001000B00130,HIGHLANDS,248718.0,203718.0,45000.0,1991,9894.0,2025-04-01,1,34,0.22089250389016243,0.819068909090178,0.18092707030825952,25.135725113693784,medium-low,old,1
C22373004000J00160,HIGHLANDS,255971.0,223937.0,32034.0,1989,8736.0,2025-04-01,1,36,0.1430485223588672,0.874849592924226,0.12514650039848108,29.29735607187822,medium,old,1
C22373004000O00010,HIGHLANDS,145929.0,136479.0,9450.0,1979,13560.0,2025-04-01,1,46,0.0692409144196952,0.9352360720893579,0.06475707531008018,10.760932084654524,medium-low,very_old,1
C22373018015300180,HIGHLANDS,229892.0,220892.0,9000.0,1988,10000.0,2025-04-01,1,37,0.04074370849234697,0.9608470027360555,0.03914864741423184,22.986901309869012,medium-low,old,1
C33373004000000650,HIGHLANDS,69881.0,54881.0,15000.0,1981,3995.0,2025-04-01,1,44,0.2733136547501913,0.7853381414384247,0.21464754872499356,17.48773773773774,low,very_old,1
C08353102000000010,HIGHLANDS,76647.0,54647.0,22000.0,1988,43932.0,2025-04-01,1,37,0.4025764895330113,0.7129605469157708,0.2870264064293915,1.7446338743086063,low,old,1
C063831A0000100000,HIGHLANDS,1614755.0,1573549.0,41206.0,1992,6740865.0,2025-04-01,1,33,0.026186648025166025,0.9744809742152994,0.025518406496089812,0.23954711456955233,luxury,old,1
C27373301008600310,HIGHLANDS,76680.0,45430.0,31250.0,1974,15869.0,2025-04-01,1,51,0.6878563095683564,0.5924544541672644,0.40753250479258224,4.831758034026465,low,very_old,1
06014-001-056,ALACHUA,211960.0,122960.0,89000.0,1977,10454.0,2025-04-01,1,48,0.7238067354689698,0.5801067177452456,0.41988856440571615,20.27355332376853,medium-low,very_old,1
00382-012-000,ALACHUA,181275.0,167775.0,13500.0,2001,9148.0,2025-04-01,1,24,0.08046442876215906,0.9255224078201196,0.07447207572982634,19.813640835063943,medium-low,old,1
01012-000-000,ALACHUA,101445.0,71445.0,30000.0,1953,29621.0,2025-04-01,1,72,0.4198975449990202,0.7042663091694104,0.2957238333694774,3.4246505975288635,medium-low,very_old,1
01015-000-000,ALACHUA,133968.0,103968.0,30000.0,1929,10019.0,2025-04-01,1,96,0.28854754782675607,0.7760601333144235,0.22393240227216743,13.370059880239522,medium-low,very_old,1
01077-003-000,ALACHUA,164803.0,127803.0,37000.0,1997,22651.0,2025-04-01,1,28,0.2895058057650778,0.7754848183296522,0.2245091138564598,7.275428218258873,medium-low,old,1
01442-010-013,ALACHUA,206471.0,106471.0,100000.0,1984,13504.0,2025-04-01,1,41,0.9392140656698474,0.5156679840365764,0.4843271726916967,15.288485746019992,medium-low,very_old,1
01481-010-021,ALACHUA,526832.0,451832.0,75000.0,2019,217800.0,2025-04-01,1,6,0.1659905319000604,0.8576379991382469,0.14236010272705013,2.4188686002359954,high,recent,1
01482-020-029,ALACHUA,165729.0,63729.0,102000.0,1997,261360.0,2025-04-01,1,28,1.6005021183116273,0.38453508719000784,0.6154588788994148,0.6340999613561319,medium-low,old,1
01874-001-003,ALACHUA,139390.0,29644.0,109746.0,2011,2655853.0,2025-04-01,1,14,3.7020070838252654,0.2126679627809543,0.787324863154723,0.052484059741235774,medium-low,moderate,1
01981-012-006,ALACHUA,199005.0,119005.0,80000.0,1977,7405.0,2025-04-01,1,48,0.6722350133606709,0.5979970453152166,0.401997929710662,26.870780448285174,medium-low,very_old,1
02097-000-000,ALACHUA,142936.0,104936.0,38000.0,1992,10019.0,2025-04-01,1,33,0.3621220351258374,0.734141614837306,0.2658513890735079,14.265069860279441,medium-low,old,1
03034-010-036,ALACHUA,260156.0,196156.0,64000.0,2016,9583.0,2025-04-01,1,9,0.3262692639059529,0.7539908593656908,0.24600529680154676,27.14482470784641,medium,recent,1
03781-000-000,ALACHUA,134037.0,115637.0,18400.0,1915,13939.0,2025-04-01,1,110,0.15911724519621578,0.8627180351840523,0.13727450424506482,9.615279770444763,medium-low,very_old,1
04077-006-000,ALACHUA,159525.0,131005.0,28520.0,1958,54014.0,2025-04-01,1,67,0.21769995267392334,0.8212140967616564,0.17877963466770308,2.953346292696473,medium-low,very_old,1
04283-002-000,ALACHUA,148966.0,123966.0,25000.0,1976,43560.0,2025-04-01,1,49,0.20166657255559947,0.8321708834842616,0.1678224036195936,3.4197102913156265,medium-low,very_old,1
05326-004-001,ALACHUA,84512.0,28012.0,56500.0,1966,246114.0,2025-04-01,1,59,2.016920715382144,0.3314519659697325,0.6685362015311254,0.3433841903175345,low,very_old,1
05977-005-030,ALACHUA,198229.0,132229.0,66000.0,1994,3920.0,2025-04-01,1,31,0.4991303032594721,0.6670483781465973,0.3329465772082934,50.55572558020913,medium-low,old,1
06037-060-039,ALACHUA,454756.0,340756.0,114000.0,1992,108464.0,2025-04-01,1,33,0.334549253573661,0.749314469046106,0.25068333197729775,4.192652007560042,medium,old,1
06067-030-156,ALACHUA,263824.0,164824.0,99000.0,2000,7405.0,2025-04-01,1,25,0.6006370392840892,0.6247474651757794,0.3752487444328627,35.6230083715906,medium,old,1
06076-221-001,ALACHUA,246544.0,146544.0,100000.0,1991,8276.0,2025-04-01,1,34,0.6823842505714968,0.5943904763836216,0.40560546756170274,29.78663767065362,medium-low,old,1
06076-060-036,ALACHUA,207830.0,112830.0,95000.0,1979,11326.0,2025-04-01,1,46,0.8419671898680328,0.5428930236586458,0.4571021647396202,18.34819457932374,medium-low,very_old,1
06091-100-053,ALACHUA,234561.0,160561.0,74000.0,2005,4356.0,2025-04-01,1,20,0.4608811549432618,0.68451411567091,0.31548162106394045,53.83543722745008,medium-low,moderate,1
06230-036-010,ALACHUA,269093.0,154093.0,115000.0,1985,10890.0,2025-04-01,1,40,0.7462977143821304,0.5726363278259642,0.4273599560005054,24.70783215499036,medium,old,1
06326-010-071,ALACHUA,295211.0,170211.0,125000.0,1997,7841.0,2025-04-01,1,28,0.7343783047023712,0.5765720905654241,0.42342452203839953,37.6448610048457,medium,old,1
06383-035-002,ALACHUA,410383.0,290383.0,120000.0,1974,26572.0,2025-04-01,1,51,0.4132459088655022,0.70758850247573,0.2924090607820968,15.443608173710157,medium,very_old,1
06394-015-000,ALACHUA,244269.0,163269.0,81000.0,1957,12632.0,2025-04-01,1,68,0.4961107368163165,0.6683956277889221,0.3316002783804806,19.335787223937306,medium-low,very_old,1
06415-010-028,ALACHUA,410950.0,293950.0,117000.0,2000,11326.0,2025-04-01,1,25,0.3980255212603461,0.7152920907845461,0.2847054758353186,36.28056855301492,medium,old,1
06656-700-010,ALACHUA,231715.0,121715.0,110000.0,1980,17424.0,2025-04-01,1,45,0.9037431397679845,0.5252766317388528,0.47471905263339603,13.297847919655666,medium-low,very_old,1
06672-007-000,ALACHUA,248458.0,147258.0,101200.0,1965,100188.0,2025-04-01,1,60,0.6872245499426181,0.5926853122648003,0.4073106629262776,2.4798930022257935,medium-low,very_old,1
06678-022-002,ALACHUA,156133.0,106133.0,50000.0,1998,7841.0,2025-04-01,1,27,0.4711025684512032,0.679755850743592,0.32023774450151793,19.90984442744198,medium-low,old,1
06860-121-003,ALACHUA,387716.0,253716.0,134000.0,1989,16988.0,2025-04-01,1,36,0.5281475029264889,0.6543845124149831,0.34561290838420805,22.821590440873507,medium,old,1
20G3437-13-109-4,BREVARD,316730.0,206730.0,110000.0,1986,63598.0,2025-04-01,1,39,0.5320924292921719,0.6526989779971016,0.34729786474958246,4.9801097501533045,medium,old,1
21 3506-NE-*-53,BREVARD,490880.0,435880.0,55000.0,2004,43996.0,2025-04-01,1,21,0.12618122836278708,0.8879545144342519,0.11204344841214062,11.157124349387459,medium,old,1
21 3530-06-A-7,BREVARD,170710.0,125710.0,45000.0,1981,6970.0,2025-04-01,1,44,0.3579639013292393,0.7363907422485956,0.26360339989807335,24.488595610385886,medium-low,very_old,1
21 3532-54-*-90,BREVARD,187810.0,139810.0,48000.0,1962,8276.0,2025-04-01,1,63,0.34332062570184035,0.7444185910303444,0.2555760844678959,22.690588377431435,medium-low,very_old,1
21 3533-28-E-4,BREVARD,189880.0,134880.0,55000.0,1981,8276.0,2025-04-01,1,44,0.40776684633121046,0.7103396337706248,0.28965509977301573,22.940678989972213,medium-low,very_old,1
22 3504-50-*-6,BREVARD,286370.0,244370.0,42000.0,1966,16553.0,2025-04-01,1,59,0.1718698208870938,0.8533336126912292,0.14666289533507235,17.299142201280656,medium,very_old,1
22 3505-00-76,BREVARD,160370.0,106370.0,54000.0,1959,10019.0,2025-04-01,1,66,0.5076571621964633,0.6632745321785111,0.3367192322801504,16.00499001996008,medium-low,very_old,1
22 3507-25-*-24,BREVARD,496710.0,440710.0,56000.0,1985,46174.0,2025-04-01,1,40,0.1270673979092875,0.887256372417764,0.11274161433912275,10.757119653492149,medium,old,1
22 3509-33-*-25,BREVARD,258220.0,211220.0,47000.0,1985,8712.0,2025-04-01,1,40,0.22251575364192008,0.817981496470078,0.18201463087820124,29.636175829220704,medium,old,1
22 3509-76-*-32,BREVARD,163310.0,119210.0,44100.0,1981,13068.0,2025-04-01,1,44,0.3699323049047487,0.7299569532976958,0.27003692341605895,12.495982860203535,medium-low,very_old,1
22 3510-55-*-284,BREVARD,297620.0,249620.0,48000.0,2009,5663.0,2025-04-01,1,16,0.19229151393512564,0.838717698011901,0.16127894201014042,52.54590395480226,medium,moderate,1
22 3516-03-6-2,BREVARD,201130.0,147130.0,54000.0,1966,7841.0,2025-04-01,1,59,0.36701986664944847,0.7315132923318634,0.2684817357841407,25.647793930119867,medium-low,very_old,1
22 3527-52-22-13,BREVARD,201460.0,146460.0,55000.0,1977,7841.0,2025-04-01,1,48,0.3755265906964994,0.7269893428504772,0.27300569340964254,25.689875031879623,medium-low,very_old,1
22 3527-54-*-1A,BREVARD,153360.0,107360.0,46000.0,1986,6970.0,2025-04-01,1,39,0.42846098676428124,0.7000476001069372,0.2999458793304686,21.999713097116626,medium-low,old,1
